Date,Day_of_Week,Month,Week_of_the_year,Day_of_month,Is_Weekend,Special_Event,Number_Attended
2021-02-05,Friday,2,6,5,false,false,652
2021-02-06,Saturday,2,6,6,true,false,41
2021-02-07,Sunday,2,7,7,true,false,4
2021-02-08,Monday,2,7,8,false,false,593
2021-02-09,Tuesday,2,7,9,false,true,973
2021-02-10,Wednesday,2,7,10,false,true,625
2021-02-11,Thursday,2,7,11,false,true,901
2021-02-12,Friday,2,7,12,false,true,513
2021-02-13,Saturday,2,7,13,true,false,29
2021-02-14,Sunday,2,8,14,true,false,5
2021-02-15,Monday,2,8,15,false,true,650
2021-02-16,Tuesday,2,8,16,false,true,1293
2021-02-17,Wednesday,2,8,17,false,true,265
2021-02-18,Thursday,2,8,18,false,false,870
2021-02-19,Friday,2,8,19,false,false,606
2021-02-20,Saturday,2,8,20,true,false,42
2021-02-21,Sunday,2,9,21,true,false,3
2021-02-22,Monday,2,9,22,false,false,552
2021-02-23,Tuesday,2,9,23,false,false,929
2021-02-24,Wednesday,2,9,24,false,true,676
2021-02-25,Thursday,2,9,25,false,false,1581
2021-02-26,Friday,2,9,26,false,false,470
2021-02-27,Saturday,2,9,27,true,false,20
2021-02-28,Sunday,2,10,28,true,true,5
2021-03-01,Monday,3,10,1,false,true,640
2021-03-02,Tuesday,3,10,2,false,true,1627
2021-03-03,Wednesday,3,10,3,false,false,677
2021-03-04,Thursday,3,10,4,false,true,1168
2021-03-05,Friday,3,10,5,false,true,348
2021-03-06,Saturday,3,10,6,true,false,44
2021-03-07,Sunday,3,11,7,true,false,4
2021-03-08,Monday,3,11,8,false,true,542
2021-03-09,Tuesday,3,11,9,false,true,1310
2021-03-10,Wednesday,3,11,10,false,true,263
2021-03-11,Thursday,3,11,11,false,false,1063
2021-03-12,Friday,3,11,12,false,true,496
2021-03-13,Saturday,3,11,13,true,false,14
2021-03-14,Sunday,3,12,14,true,false,3
2021-03-15,Monday,3,12,15,false,false,540
2021-03-16,Tuesday,3,12,16,false,false,1402
2021-03-17,Wednesday,3,12,17,false,true,226
2021-03-18,Thursday,3,12,18,false,false,1676
2021-03-19,Friday,3,12,19,false,true,596
2021-03-20,Saturday,3,12,20,true,false,25
2021-03-21,Sunday,3,13,21,true,false,5
2021-03-22,Monday,3,13,22,false,false,398
2021-03-23,Tuesday,3,13,23,false,true,1451
2021-03-24,Wednesday,3,13,24,false,true,559
2021-03-25,Thursday,3,13,25,false,true,1605
2021-03-26,Friday,3,13,26,false,false,587
2021-03-27,Saturday,3,13,27,true,false,16
2021-03-28,Sunday,3,14,28,true,false,4
2021-03-29,Monday,3,14,29,false,true,591
2021-03-30,Tuesday,3,14,30,false,true,870
2021-03-31,Wednesday,3,14,31,false,true,340
2021-04-01,Thursday,4,14,1,false,false,1454
2021-04-02,Friday,4,14,2,false,false,515
2021-04-03,Saturday,4,14,3,true,false,15
2021-04-04,Sunday,4,15,4,true,false,5
2021-04-05,Monday,4,15,5,false,true,382
2021-04-06,Tuesday,4,15,6,false,false,1100
2021-04-07,Wednesday,4,15,7,false,false,497
2021-04-08,Thursday,4,15,8,false,true,1636
2021-04-09,Friday,4,15,9,false,false,422
2021-04-10,Saturday,4,15,10,true,true,35
2021-04-11,Sunday,4,16,11,true,false,3
2021-04-12,Monday,4,16,12,false,true,396
2021-04-13,Tuesday,4,16,13,false,false,1135
2021-04-14,Wednesday,4,16,14,false,false,361
2021-04-15,Thursday,4,16,15,false,true,962
2021-04-16,Friday,4,16,16,false,true,390
2021-04-17,Saturday,4,16,17,true,false,50
2021-04-18,Sunday,4,17,18,true,false,3
2021-04-19,Monday,4,17,19,false,false,538
2021-04-20,Tuesday,4,17,20,false,true,1216
2021-04-21,Wednesday,4,17,21,false,true,580
2021-04-22,Thursday,4,17,22,false,false,1039
2021-04-23,Friday,4,17,23,false,false,587
2021-04-24,Saturday,4,17,24,true,false,13
2021-04-25,Sunday,4,18,25,true,false,5
2021-04-26,Monday,4,18,26,false,false,353
2021-04-27,Tuesday,4,18,27,false,true,1101
2021-04-28,Wednesday,4,18,28,false,true,315
2021-04-29,Thursday,4,18,29,false,false,1423
2021-04-30,Friday,4,18,30,false,true,536
2021-05-01,Saturday,5,18,1,true,false,35
2021-05-02,Sunday,5,19,2,true,false,4
2021-05-03,Monday,5,19,3,false,false,357
2021-05-04,Tuesday,5,19,4,false,true,949
2021-05-05,Wednesday,5,19,5,false,true,253
2021-05-06,Thursday,5,19,6,false,true,1212
2021-05-07,Friday,5,19,7,false,true,552
2021-05-08,Saturday,5,19,8,true,false,32
2021-05-09,Sunday,5,20,9,true,false,4
2021-05-10,Monday,5,20,10,false,true,619
2021-05-11,Tuesday,5,20,11,false,false,1015
2021-05-12,Wednesday,5,20,12,false,true,444
2021-05-13,Thursday,5,20,13,false,true,1118
2021-05-14,Friday,5,20,14,false,false,590
2021-05-15,Saturday,5,20,15,true,false,14
2021-05-16,Sunday,5,21,16,true,false,4
2021-05-17,Monday,5,21,17,false,false,605
2021-05-18,Tuesday,5,21,18,false,false,1067
2021-05-19,Wednesday,5,21,19,false,true,437
2021-05-20,Thursday,5,21,20,false,true,1620
2021-05-21,Friday,5,21,21,false,true,539
2021-05-22,Saturday,5,21,22,true,false,14
2021-05-23,Sunday,5,22,23,true,false,5
2021-05-24,Monday,5,22,24,false,false,376
2021-05-25,Tuesday,5,22,25,false,false,1617
2021-05-26,Wednesday,5,22,26,false,true,390
2021-05-27,Thursday,5,22,27,false,true,1607
2021-05-28,Friday,5,22,28,false,true,563
2021-05-29,Saturday,5,22,29,true,false,35
2021-05-30,Sunday,5,23,30,true,true,5
2021-05-31,Monday,5,23,31,false,true,448
2021-06-01,Tuesday,6,23,1,false,true,1148
2021-06-02,Wednesday,6,23,2,false,true,237
2021-06-03,Thursday,6,23,3,false,true,1435
2021-06-04,Friday,6,23,4,false,true,442
2021-06-05,Saturday,6,23,5,true,false,5
2021-06-06,Sunday,6,24,6,true,false,5
2021-06-07,Monday,6,24,7,false,true,285
2021-06-08,Tuesday,6,24,8,false,false,1637
2021-06-09,Wednesday,6,24,9,false,true,516
2021-06-10,Thursday,6,24,10,false,true,1605
2021-06-11,Friday,6,24,11,false,false,383
2021-06-12,Saturday,6,24,12,true,false,21
2021-06-13,Sunday,6,25,13,true,false,4
2021-06-14,Monday,6,25,14,false,true,558
2021-06-15,Tuesday,6,25,15,false,true,1390
2021-06-16,Wednesday,6,25,16,false,false,541
2021-06-17,Thursday,6,25,17,false,true,826
2021-06-18,Friday,6,25,18,false,true,436
2021-06-19,Saturday,6,25,19,true,false,9
2021-06-20,Sunday,6,26,20,true,false,5
2021-06-21,Monday,6,26,21,false,true,415
2021-06-22,Tuesday,6,26,22,false,false,842
2021-06-23,Wednesday,6,26,23,false,true,589
2021-06-24,Thursday,6,26,24,false,true,1415
2021-06-25,Friday,6,26,25,false,false,559
2021-06-26,Saturday,6,26,26,true,false,21
2021-06-27,Sunday,6,27,27,true,false,4
2021-06-28,Monday,6,27,28,false,false,532
2021-06-29,Tuesday,6,27,29,false,true,1747
2021-06-30,Wednesday,6,27,30,false,true,666
2021-07-01,Thursday,7,27,1,false,false,1616
2021-07-02,Friday,7,27,2,false,true,388
2021-07-03,Saturday,7,27,3,true,false,13
2021-07-04,Sunday,7,28,4,true,false,4
2021-07-05,Monday,7,28,5,false,false,573
2021-07-06,Tuesday,7,28,6,false,false,1680
2021-07-07,Wednesday,7,28,7,false,true,319
2021-07-08,Thursday,7,28,8,false,true,1471
2021-07-09,Friday,7,28,9,false,false,536
2021-07-10,Saturday,7,28,10,true,false,2
2021-07-11,Sunday,7,29,11,true,false,4
2021-07-12,Monday,7,29,12,false,true,586
2021-07-13,Tuesday,7,29,13,false,true,1594
2021-07-14,Wednesday,7,29,14,false,true,513
2021-07-15,Thursday,7,29,15,false,false,1412
2021-07-16,Friday,7,29,16,false,true,454
2021-07-17,Saturday,7,29,17,true,false,41
2021-07-18,Sunday,7,30,18,true,false,5
2021-07-19,Monday,7,30,19,false,true,631
2021-07-20,Tuesday,7,30,20,false,true,1041
2021-07-21,Wednesday,7,30,21,false,true,592
2021-07-22,Thursday,7,30,22,false,true,1254
2021-07-23,Friday,7,30,23,false,true,648
2021-07-24,Saturday,7,30,24,true,false,13
2021-07-25,Sunday,7,31,25,true,true,5
2021-07-26,Monday,7,31,26,false,false,413
2021-07-27,Tuesday,7,31,27,false,false,1713
2021-07-28,Wednesday,7,31,28,false,true,337
2021-07-29,Thursday,7,31,29,false,true,1736
2021-07-30,Friday,7,31,30,false,false,663
2021-07-31,Saturday,7,31,31,true,false,6
2021-08-01,Sunday,8,32,1,true,false,5
2021-08-02,Monday,8,32,2,false,true,630
2021-08-03,Tuesday,8,32,3,false,true,1045
2021-08-04,Wednesday,8,32,4,false,true,282
2021-08-05,Thursday,8,32,5,false,false,1637
2021-08-06,Friday,8,32,6,false,true,371
2021-08-07,Saturday,8,32,7,true,false,40
2021-08-08,Sunday,8,33,8,true,true,3
2021-08-09,Monday,8,33,9,false,true,697
2021-08-10,Tuesday,8,33,10,false,true,856
2021-08-11,Wednesday,8,33,11,false,true,282
2021-08-12,Thursday,8,33,12,false,true,1373
2021-08-13,Friday,8,33,13,false,true,331
2021-08-14,Saturday,8,33,14,true,false,44
2021-08-15,Sunday,8,34,15,true,false,5
2021-08-16,Monday,8,34,16,false,true,617
2021-08-17,Tuesday,8,34,17,false,true,1628
2021-08-18,Wednesday,8,34,18,false,true,326
2021-08-19,Thursday,8,34,19,false,true,825
2021-08-20,Friday,8,34,20,false,true,557
2021-08-21,Saturday,8,34,21,true,false,20
2021-08-22,Sunday,8,35,22,true,false,5
2021-08-23,Monday,8,35,23,false,true,411
2021-08-24,Tuesday,8,35,24,false,false,1216
2021-08-25,Wednesday,8,35,25,false,true,464
2021-08-26,Thursday,8,35,26,false,true,1253
2021-08-27,Friday,8,35,27,false,true,446
2021-08-28,Saturday,8,35,28,true,false,33
2021-08-29,Sunday,8,36,29,true,false,5
2021-08-30,Monday,8,36,30,false,false,366
2021-08-31,Tuesday,8,36,31,false,true,1058
2021-09-01,Wednesday,9,36,1,false,false,459
2021-09-02,Thursday,9,36,2,false,true,1289
2021-09-03,Friday,9,36,3,false,false,709
2021-09-04,Saturday,9,36,4,true,false,9
2021-09-05,Sunday,9,37,5,true,false,5
2021-09-06,Monday,9,37,6,false,true,399
2021-09-07,Tuesday,9,37,7,false,true,1153
2021-09-08,Wednesday,9,37,8,false,false,365
2021-09-09,Thursday,9,37,9,false,false,1749
2021-09-10,Friday,9,37,10,false,true,523
2021-09-11,Saturday,9,37,11,true,false,1
2021-09-12,Sunday,9,38,12,true,false,5
2021-09-13,Monday,9,38,13,false,true,642
2021-09-14,Tuesday,9,38,14,false,true,861
2021-09-15,Wednesday,9,38,15,false,true,351
2021-09-16,Thursday,9,38,16,false,false,1326
2021-09-17,Friday,9,38,17,false,true,538
2021-09-18,Saturday,9,38,18,true,false,38
2021-09-19,Sunday,9,39,19,true,false,3
2021-09-20,Monday,9,39,20,false,true,461
2021-09-21,Tuesday,9,39,21,false,true,1219
2021-09-22,Wednesday,9,39,22,false,true,548
2021-09-23,Thursday,9,39,23,false,false,1549
2021-09-24,Friday,9,39,24,false,true,503
2021-09-25,Saturday,9,39,25,true,false,19
2021-09-26,Sunday,9,40,26,true,true,4
2021-09-27,Monday,9,40,27,false,true,385
2021-09-28,Tuesday,9,40,28,false,false,856
2021-09-29,Wednesday,9,40,29,false,true,253
2021-09-30,Thursday,9,40,30,false,true,1027
2021-10-01,Friday,10,40,1,false,false,532
2021-10-02,Saturday,10,40,2,true,false,1
2021-10-03,Sunday,10,41,3,true,false,4
2021-10-04,Monday,10,41,4,false,false,323
2021-10-05,Tuesday,10,41,5,false,true,1075
2021-10-06,Wednesday,10,41,6,false,false,544
2021-10-07,Thursday,10,41,7,false,true,926
2021-10-08,Friday,10,41,8,false,false,558
2021-10-09,Saturday,10,41,9,true,false,6
2021-10-10,Sunday,10,42,10,true,false,3
2021-10-11,Monday,10,42,11,false,true,330
2021-10-12,Tuesday,10,42,12,false,true,1209
2021-10-13,Wednesday,10,42,13,false,true,635
2021-10-14,Thursday,10,42,14,false,false,1408
2021-10-15,Friday,10,42,15,false,true,549
2021-10-16,Saturday,10,42,16,true,false,0
2021-10-17,Sunday,10,43,17,true,false,5
2021-10-18,Monday,10,43,18,false,true,514
2021-10-19,Tuesday,10,43,19,false,true,1147
2021-10-20,Wednesday,10,43,20,false,true,525
2021-10-21,Thursday,10,43,21,false,true,1462
2021-10-22,Friday,10,43,22,false,true,526
2021-10-23,Saturday,10,43,23,true,false,28
2021-10-24,Sunday,10,44,24,true,false,5
2021-10-25,Monday,10,44,25,false,false,554
2021-10-26,Tuesday,10,44,26,false,true,955
2021-10-27,Wednesday,10,44,27,false,true,563
2021-10-28,Thursday,10,44,28,false,true,1152
2021-10-29,Friday,10,44,29,false,true,355
2021-10-30,Saturday,10,44,30,true,false,27
2021-10-31,Sunday,10,45,31,true,false,5
2021-11-01,Monday,11,45,1,false,false,629
2021-11-02,Tuesday,11,45,2,false,true,1253
2021-11-03,Wednesday,11,45,3,false,true,456
2021-11-04,Thursday,11,45,4,false,false,1706
2021-11-05,Friday,11,45,5,false,true,413
2021-11-06,Saturday,11,45,6,true,false,26
2021-11-07,Sunday,11,46,7,true,false,4
2021-11-08,Monday,11,46,8,false,true,388
2021-11-09,Tuesday,11,46,9,false,true,1176
2021-11-10,Wednesday,11,46,10,false,true,440
2021-11-11,Thursday,11,46,11,false,true,1235
2021-11-12,Friday,11,46,12,false,false,486
2021-11-13,Saturday,11,46,13,true,false,36
2021-11-14,Sunday,11,47,14,true,false,4
2021-11-15,Monday,11,47,15,false,false,482
2021-11-16,Tuesday,11,47,16,false,true,999
2021-11-17,Wednesday,11,47,17,false,true,671
2021-11-18,Thursday,11,47,18,false,true,1432
2021-11-19,Friday,11,47,19,false,true,524
2021-11-20,Saturday,11,47,20,true,false,1
2021-11-21,Sunday,11,48,21,true,true,4
2021-11-22,Monday,11,48,22,false,true,516
2021-11-23,Tuesday,11,48,23,false,true,965
2021-11-24,Wednesday,11,48,24,false,true,227
2021-11-25,Thursday,11,48,25,false,false,845
2021-11-26,Friday,11,48,26,false,true,699
2021-11-27,Saturday,11,48,27,true,false,9
2021-11-28,Sunday,11,49,28,true,false,3
2021-11-29,Monday,11,49,29,false,true,537
2021-11-30,Tuesday,11,49,30,false,true,1201
2021-12-01,Wednesday,12,49,1,false,true,332
2021-12-02,Thursday,12,49,2,false,false,1182
2021-12-03,Friday,12,49,3,false,true,568
2021-12-04,Saturday,12,49,4,true,false,39
2021-12-05,Sunday,12,50,5,true,false,5
2021-12-06,Monday,12,50,6,false,false,328
2021-12-07,Tuesday,12,50,7,false,true,1672
2021-12-08,Wednesday,12,50,8,false,false,357
2021-12-09,Thursday,12,50,9,false,true,1647
2021-12-10,Friday,12,50,10,false,false,638
2021-12-11,Saturday,12,50,11,true,false,23
2021-12-12,Sunday,12,51,12,true,false,4
2021-12-13,Monday,12,51,13,false,true,259
2021-12-14,Tuesday,12,51,14,false,false,1695
2021-12-15,Wednesday,12,51,15,false,true,432
2021-12-16,Thursday,12,51,16,false,false,1514
2021-12-17,Friday,12,51,17,false,true,433
2021-12-18,Saturday,12,51,18,true,false,15
2021-12-19,Sunday,12,52,19,true,false,4
2021-12-20,Monday,12,52,20,false,false,529
2021-12-21,Tuesday,12,52,21,false,true,1575
2021-12-22,Wednesday,12,52,22,false,true,548
2021-12-23,Thursday,12,52,23,false,false,889
2021-12-24,Friday,12,52,24,false,true,437
2021-12-25,Saturday,12,52,25,true,false,33
2021-12-26,Sunday,12,53,26,true,false,3
2021-12-27,Monday,12,53,27,false,true,664
2021-12-28,Tuesday,12,53,28,false,true,814
2021-12-29,Wednesday,12,53,29,false,false,319
2021-12-30,Thursday,12,53,30,false,false,989
2021-12-31,Friday,12,53,31,false,false,580
2022-01-01,Saturday,1,1,1,true,true,3
2022-01-02,Sunday,1,2,2,true,false,5
2022-01-03,Monday,1,2,3,false,true,638
2022-01-04,Tuesday,1,2,4,false,true,1196
2022-01-05,Wednesday,1,2,5,false,true,375
2022-01-06,Thursday,1,2,6,false,true,1150
2022-01-07,Friday,1,2,7,false,true,401
2022-01-08,Saturday,1,2,8,true,false,17
2022-01-09,Sunday,1,3,9,true,false,5
2022-01-10,Monday,1,3,10,false,true,536
2022-01-11,Tuesday,1,3,11,false,true,1035
2022-01-12,Wednesday,1,3,12,false,true,363
2022-01-13,Thursday,1,3,13,false,false,839
2022-01-14,Friday,1,3,14,false,true,553
2022-01-15,Saturday,1,3,15,true,false,27
2022-01-16,Sunday,1,4,16,true,false,3
2022-01-17,Monday,1,4,17,false,true,699
2022-01-18,Tuesday,1,4,18,false,true,1282
2022-01-19,Wednesday,1,4,19,false,false,665
2022-01-20,Thursday,1,4,20,false,false,1194
2022-01-21,Friday,1,4,21,false,true,638
2022-01-22,Saturday,1,4,22,true,false,31
2022-01-23,Sunday,1,5,23,true,false,5
2022-01-24,Monday,1,5,24,false,false,675
2022-01-25,Tuesday,1,5,25,false,false,1265
2022-01-26,Wednesday,1,5,26,false,true,516
2022-01-27,Thursday,1,5,27,false,true,956
2022-01-28,Friday,1,5,28,false,true,311
2022-01-29,Saturday,1,5,29,true,false,30
2022-01-30,Sunday,1,6,30,true,true,4
2022-01-31,Monday,1,6,31,false,false,290
2022-02-01,Tuesday,2,6,1,false,false,802
2022-02-02,Wednesday,2,6,2,false,true,278
2022-02-03,Thursday,2,6,3,false,true,1306
2022-02-04,Friday,2,6,4,false,false,325
2022-02-05,Saturday,2,6,5,true,false,23
2022-02-06,Sunday,2,7,6,true,false,5
2022-02-07,Monday,2,7,7,false,true,387
2022-02-08,Tuesday,2,7,8,false,true,1548
2022-02-09,Wednesday,2,7,9,false,false,400
2022-02-10,Thursday,2,7,10,false,true,1519
2022-02-11,Friday,2,7,11,false,true,614
2022-02-12,Saturday,2,7,12,true,false,6
2022-02-13,Sunday,2,8,13,true,false,4
2022-02-14,Monday,2,8,14,false,true,343
2022-02-15,Tuesday,2,8,15,false,true,1402
2022-02-16,Wednesday,2,8,16,false,true,620
2022-02-17,Thursday,2,8,17,false,true,1193
2022-02-18,Friday,2,8,18,false,true,573
2022-02-19,Saturday,2,8,19,true,false,2
2022-02-20,Sunday,2,9,20,true,false,3
2022-02-21,Monday,2,9,21,false,true,578
2022-02-22,Tuesday,2,9,22,false,true,1398
2022-02-23,Wednesday,2,9,23,false,false,377
2022-02-24,Thursday,2,9,24,false,false,1237
2022-02-25,Friday,2,9,25,false,false,694
2022-02-26,Saturday,2,9,26,true,false,34
2022-02-27,Sunday,2,10,27,true,false,3
2022-02-28,Monday,2,10,28,false,true,603
2022-03-01,Tuesday,3,10,1,false,true,1450
2022-03-02,Wednesday,3,10,2,false,true,396
2022-03-03,Thursday,3,10,3,false,true,965
2022-03-04,Friday,3,10,4,false,false,368
2022-03-05,Saturday,3,10,5,true,false,15
2022-03-06,Sunday,3,11,6,true,false,3
2022-03-07,Monday,3,11,7,false,true,557
2022-03-08,Tuesday,3,11,8,false,true,1514
2022-03-09,Wednesday,3,11,9,false,true,462
2022-03-10,Thursday,3,11,10,false,false,1628
2022-03-11,Friday,3,11,11,false,false,557
2022-03-12,Saturday,3,11,12,true,false,5
2022-03-13,Sunday,3,12,13,true,false,5
2022-03-14,Monday,3,12,14,false,false,257
2022-03-15,Tuesday,3,12,15,false,true,1639
2022-03-16,Wednesday,3,12,16,false,true,661
2022-03-17,Thursday,3,12,17,false,true,1542
2022-03-18,Friday,3,12,18,false,true,446
2022-03-19,Saturday,3,12,19,true,false,16
2022-03-20,Sunday,3,13,20,true,false,4
2022-03-21,Monday,3,13,21,false,true,558
2022-03-22,Tuesday,3,13,22,false,true,1015
2022-03-23,Wednesday,3,13,23,false,true,528
2022-03-24,Thursday,3,13,24,false,false,919
2022-03-25,Friday,3,13,25,false,false,324
2022-03-26,Saturday,3,13,26,true,false,7
2022-03-27,Sunday,3,14,27,true,false,4
2022-03-28,Monday,3,14,28,false,true,510
2022-03-29,Tuesday,3,14,29,false,true,1118
2022-03-30,Wednesday,3,14,30,false,false,410
2022-03-31,Thursday,3,14,31,false,true,1375
2022-04-01,Friday,4,14,1,false,false,526
2022-04-02,Saturday,4,14,2,true,true,14
2022-04-03,Sunday,4,15,3,true,false,3
2022-04-04,Monday,4,15,4,false,true,254
2022-04-05,Tuesday,4,15,5,false,true,1582
2022-04-06,Wednesday,4,15,6,false,false,386
2022-04-07,Thursday,4,15,7,false,true,1709
